,date,tic,anomaly
586,2018/3/14,PNRG,0.062078122
587,2018/3/15,PNRG,0.16430677
588,2018/3/16,PNRG,0.15637855
589,2018/3/19,PNRG,0.14015561
590,2018/3/20,PNRG,0.07819424
591,2018/3/21,PNRG,0.025176737
592,2018/3/22,PNRG,0.00055125065
593,2018/3/23,PNRG,0.03819479
594,2018/3/26,PNRG,0.096841544
595,2018/3/27,PNRG,0.07431836
596,2018/3/28,PNRG,0.053753342
597,2018/3/29,PNRG,0.00040628592
598,2018/4/2,PNRG,0.016350124
599,2018/4/3,PNRG,0.026958138
600,2018/4/4,PNRG,0.016142348
601,2018/4/5,PNRG,0.1451923
602,2018/4/6,PNRG,0.09682429
603,2018/4/9,PNRG,0.13286087
604,2018/4/10,PNRG,0.109314546
605,2018/4/11,PNRG,0.0055439253
606,2018/4/12,PNRG,0.02029935
607,2018/4/13,PNRG,0.1681599
608,2018/4/16,PNRG,0.057657406
609,2018/4/17,PNRG,0.09654368
610,2018/4/18,PNRG,0.009248131
611,2018/4/19,PNRG,0.02503594
612,2018/4/20,PNRG,0.011887792
613,2018/4/23,PNRG,0.3093031
614,2018/4/24,PNRG,0.010338074
615,2018/4/25,PNRG,0.01970455
616,2018/4/26,PNRG,0.00640881
617,2018/4/27,PNRG,0.02856004
618,2018/4/30,PNRG,0.051664345
619,2018/5/1,PNRG,0.18432063
620,2018/5/2,PNRG,0.04265341
621,2018/5/3,PNRG,0.0959635
622,2018/5/4,PNRG,0.01477443
623,2018/5/7,PNRG,0.08568282
624,2018/5/8,PNRG,0.07942553
625,2018/5/9,PNRG,0.07491962
626,2018/5/10,PNRG,0.20186248
627,2018/5/11,PNRG,0.1843293
628,2018/5/14,PNRG,0.12801407
629,2018/5/15,PNRG,0.21399222
630,2018/5/16,PNRG,0.06159606
631,2018/5/17,PNRG,0.08070683
632,2018/5/18,PNRG,0.016231181
633,2018/5/21,PNRG,0.18835877
634,2018/5/22,PNRG,0.03525558
635,2018/5/23,PNRG,0.01329483
636,2018/5/24,PNRG,0.015920615
637,2018/5/25,PNRG,0.20009606
638,2018/5/29,PNRG,0.0033909553
639,2018/5/30,PNRG,0.073410414
640,2018/5/31,PNRG,0.068432614
641,2018/6/1,PNRG,0.07363863
642,2018/6/4,PNRG,0.1475976
643,2018/6/5,PNRG,0.16038634
644,2018/6/6,PNRG,0.01099892
645,2018/6/7,PNRG,0.029068401
646,2018/6/8,PNRG,0.035420492
647,2018/6/11,PNRG,0.10272253
648,2018/6/12,PNRG,0.094120875
649,2018/6/13,PNRG,0.03267501
650,2018/6/14,PNRG,0.05617483
651,2018/6/15,PNRG,0.10991095
652,2018/6/18,PNRG,0.02782511
653,2018/6/19,PNRG,0.100404955
654,2018/6/20,PNRG,0.19276954
655,2018/6/21,PNRG,0.018342758
656,2018/6/22,PNRG,0.22165449
657,2018/6/25,PNRG,0.0467695
658,2018/6/26,PNRG,0.088152215
659,2018/6/27,PNRG,0.12071054
660,2018/6/28,PNRG,0.15871646
661,2018/6/29,PNRG,0.03169351
662,2018/7/2,PNRG,0.024566213
663,2018/7/3,PNRG,0.042110793
664,2018/7/5,PNRG,0.109633215
665,2018/7/6,PNRG,0.09808197
666,2018/7/9,PNRG,0.1556301
667,2018/7/10,PNRG,0.058717813
668,2018/7/11,PNRG,0.02828775
669,2018/7/12,PNRG,0.020134749
670,2018/7/13,PNRG,0.04854472
671,2018/7/16,PNRG,0.14930533
672,2018/7/17,PNRG,0.09934643
673,2018/7/18,PNRG,0.12507515
674,2018/7/19,PNRG,0.12559558
675,2018/7/20,PNRG,0.0063113873
676,2018/7/23,PNRG,0.19650304
677,2018/7/24,PNRG,0.056602404
678,2018/7/25,PNRG,0.029537374
679,2018/7/26,PNRG,0.12821765
680,2018/7/27,PNRG,0.10705525
681,2018/7/30,PNRG,0.020348344
682,2018/7/31,PNRG,0.22129884
683,2018/8/1,PNRG,0.013820007
684,2018/8/2,PNRG,0.07149635
685,2018/8/3,PNRG,0.051264055
686,2018/8/6,PNRG,0.03161324
687,2018/8/7,PNRG,0.057666156
688,2018/8/8,PNRG,0.022345474
689,2018/8/9,PNRG,0.07603989
690,2018/8/10,PNRG,0.1656747
691,2018/8/13,PNRG,0.08822094
692,2018/8/14,PNRG,0.001127831
693,2018/8/15,PNRG,0.023217361
694,2018/8/16,PNRG,0.054348152
